"","playerID","yearID","IPouts","WAR","pops","scale_WAR","WAR_talent"
"7456","whiteki01",1910,538,1.52,1282500,10.64,5681.53212390063
"7457","clemebi01",1941,39,0.2,2738457.14285714,1.4,5678.71409543077
"7458","burnsto01",1880,4,-0.25,528000,-1.75,5675.43496478213
"7459","strousa01",1915,552,1.06,1529500,7.42,5674.58015005751
"7460","gratedo01",1946,24,0.38,2486957.14285714,2.66,5672.88550403732
"7461","dahlkje01",1956,7,-0.23,4196000,-1.61,5671.87330075963
"7462","shawami01",2019,61,-0.58,17439058,-4.06,5661.75818274067
"7463","adamsbo02",1932,18,0.22,2377908,1.54,5659.49281816619
"7464","richaha01",1885,12,0.11,588125,0.77,5653.48708587927
"7465","dustabo01",1963,18,-0.54,5642432,-3.78,5649.89036843254
"7466","johnsvi01",1945,256,0.27,2541428.57142857,1.89,5647.80063360043
"7467","gearybo01",1918,261,0.72,1682260,5.04,5644.70646525989
"7468","leewa01",1903,500,1.76,925353,12.32,5644.2723362296
"7469","sullimi02",1892,499,1.7,676368,11.9,5642.63129574889
"7470","martijo02",1924,377,0.44,1977112,3.08,5642.53878467162
"7471","centepe01",1943,127,0.08,2644114.28571429,0.56,5641.2027767192
"7472","mastewa01",1931,27,0.29,2329512,2.03,5640.79280083359
"7473","phillto01",1919,165,0.49,1733940,3.43,5640.19511025765
"7474","dollar01",1936,24,0.14,2576332,0.98,5640.10052773177
"7475","fairbpe01",2019,63,-0.66,17439058,-4.62,5634.76758292271
"7476","whitcbo01",1945,47,0.27,2541428.57142857,1.89,5631.01237088925
"7477","hearnbu02",1926,352,0.45,2076232,3.15,5628.52942821153
"7478","manniru01",1908,735,1.81,1177488,12.67,5618.58494492361
"7479","brunero01",1941,88,0.19,2738457.14285714,1.33,5617.79016440924
"7480","klinebo02",1955,3,-0.1,3931888.88888889,-0.7,5616.70754349004
"7481","peeryre01",1929,132,0.28,2229367,1.96,5613.2884615115
"7482","nixja02",2018,127,-1.09,17229392,-7.63,5610.93981322983
"7483","westehu01",1894,423,0.83,701892,5.81,5610.24758787385
"7484","spicebo01",1956,7,-0.23,4196000,-1.61,5609.50425539413
"7485","galatmi01",1936,18,0.13,2576332,0.91,5608.46137260133
"7486","heardja01",1954,10,-0.16,3675544.44444444,-1.12,5604.21764571464
"7487","scharbi01",1911,586,1.12,1331140,7.84,5603.69478279812
"7488","erickha02",1953,97,-0.06,3426966.66666667,-0.42,5603.38953943302
"7489","zimmeky01",2019,55,-0.67,17439058,-4.69,5602.14579500972
"7490","dohened01",1902,565,1.85,876708,12.95,5597.13788436814
"7491","verdeal01",1944,3,0.04,2593814.28571429,0.28,5589.89786499292
"7492","parkedo01",1895,154,1.53,714825,10.71,5587.3199003774
"7493","bosseme01",1945,49,0.24,2541428.57142857,1.68,5579.9452425711
"7494","lilliji01",1886,18,0.02,600516,0.14,5579.2733184641
"7495","kleinte01",1937,82,0.2,2627148,1.4,5577.98615442005
"7496","dreiscl01",1944,146,0.03,2593814.28571429,0.21,5575.19949199826
"7497","cantrgu01",1927,84,0.39,2126683,2.73,5573.5757560329
"7498","fiebecl01",1932,16,0.19,2377908,1.33,5568.30202511648
"7499","collaha01",1930,381,0.16,2281600,1.12,5567.55641614527
"7500","lowrysa01",1943,54,0.06,2644114.28571429,0.42,5559.65382346127
"7501","gearda01",1901,489,1.88,828657,13.16,5559.50950181812
"7502","fosnoje01",1965,140,-1.01,6166800,-7.07,5559.4353383113
"7503","lindqca01",1944,26,0.03,2593814.28571429,0.21,5556.40876904679
"7504","durapmo01",2019,52,-0.8,17439058,-5.6,5556.17791217046
"7505","kriegku01",1949,3,0.03,2903600,0.21,5556.05104254825
"7506","lyonsge01",1920,70,0.5,1786000,3.5,5554.28498283699
"7507","coppohe01",1936,42,0.07,2576332,0.49,5549.29797050433
"7508","nashbi01",1889,3,0.07,638421,0.49,5548.59252136186
"7509","strahdi01",1954,43,-0.18,3675544.44444444,-1.26,5546.5030479022
"7510","richmbe01",1934,58,0.1,2476152,0.7,5544.42394199628
"7511","koupalo01",1929,381,0.25,2229367,1.75,5540.9582725827
"7512","piercra01",1925,270,0.4,2026375,2.8,5538.89988944682
"7513","ockeywa01",1944,8,0.03,2593814.28571429,0.21,5537.78993658839
"7514","cullobu01",1925,63,0.39,2026375,2.73,5535.44081969089
"7515","jordami02",1953,51,-0.1,3426966.66666667,-0.7,5534.6733640443
"7516","scottta02",2019,49,-0.8,17439058,-5.6,5532.49031533749
"7517","jungeke01",1940,10,0.1,2782500,0.7,5531.41461772564
"7518","fahrje01",1951,17,0.01,2953111.11111111,0.07,5529.4376597339
"7519","mcfarch02",1903,687,1.64,925353,11.48,5529.40017047277
"7520","tedroal01",1914,67,0.87,1479340,6.09,5528.88451646678
"7521","martipe01",1936,6,0.07,2576332,0.49,5527.58640860875
"7522","hartlge01",2019,105,-0.86,17439058,-6.02,5526.82315574381
"7523","roweda01",1882,27,-0.42,551684,-2.94,5522.88354147259
"7524","kellemi03",2019,144,-0.89,17439058,-6.23,5515.23568134048
"7525","easonma01",1900,27,0.44,781200,3.08,5512.64697763304
"7526","burksa01",1912,159,1.02,1380160,7.14,5511.71293492995
"7527","vanbroz01",1955,6,-0.13,3931888.88888889,-0.91,5511.46795585685
"7528","hanskdo01",1943,3,0.05,2644114.28571429,0.35,5509.93090207654
"7529","woodge01",1885,12,0.07,588125,0.49,5506.69557478406
"7530","dempsco01",1951,21,-0.21,3543733.33333333,-1.47,5488.00980678124
"7531","stancch01",1946,223,0.35,2486957.14285714,2.45,5487.90392293046
"7532","wellste01",1990,62,-0.98,10170000,-6.86,5486.45659304209
"7533","widnewi01",1888,345,0.26,625664,1.82,5483.95914608852
"7534","ferryja01",1911,257,1.08,1331140,7.56,5481.84112878213
"7535","demarfr01",1890,6,0.13,651300,0.91,5481.79791211941
"7536","millsar01",1927,113,0.34,2126683,2.38,5480.55766769625
"7537","pieroal01",1920,75,0.49,1786000,3.43,5477.04051994112
"7538","uhlbo01",1938,6,0.09,2678448,0.63,5473.09209149247
"7539","mackfr01",1922,103,0.39,1880368,2.73,5470.54668069886
"7540","margeni01",2019,171,-0.98,17439058,-6.86,5468.0829920234
"7541","smithcl01",1940,85,0.09,2782500,0.63,5465.66491575986
"7542","vaughro01",1934,13,0.08,2476152,0.56,5460.2951959164
"7543","robinja03",1949,12,0.1,2627066.66666667,0.7,5459.15207902351
"7544","gonzavi01",1955,6,-0.15,3931888.88888889,-1.05,5457.03307366724
"7545","crimija01",1952,25,-0.34,3963266.66666667,-2.38,5455.31782896661
"7546","emmersl01",1945,300,0.23,2541428.57142857,1.61,5452.59917803648
"7547","wolfech01",1923,29,0.37,1928443,2.59,5451.49297268335
"7548","powerik01",1928,36,0.17,2177728,1.19,5446.36213675462
"7549","dammabi01",1898,674,1.87,754308,13.09,5433.93189545307
"7550","farreke01",1943,69,0.04,2644114.28571429,0.28,5432.68563270169
"7551","alexabo01",1957,21,-0.3,4370750,-2.1,5431.8323791475
"7552","cuetobe01",1961,64,-0.92,5138928,-6.44,5431.78868986269
"7553","learki01",1915,504,0.91,1529500,6.37,5428.00603030863
"7554","jonesdi01",1926,63,0.37,2076232,2.59,5426.6924276089
"7555","taberjo01",1890,39,0.13,651300,0.91,5426.51188540943
"7556","waughji01",1953,271,-0.82,4406100,-5.74,5422.65819935881
"7557","grayda01",1964,39,-0.64,5902008,-4.48,5421.71266639292
"7558","hoodwa02",1949,7,0.09,2627066.66666667,0.63,5421.18911221959
"7559","ryancy01",1891,9,0.22,663777,1.54,5418.84238178038
"7560","thielja01",1907,498,1.79,1125873,12.53,5418.15665213952
"7561","lefebbi01",1939,79,0.1,2730232,0.7,5414.02769858352
"7562","reevebo01",1931,22,0.19,2329512,1.33,5409.14237308931
"7563","glassja01",1887,3,0.07,613029,0.49,5408.46402707858
"7564","conzejo01",1914,303,0.84,1479340,5.88,5405.23838574777
"7565","grillgu01",1966,61,-1.3,6436808,-9.1,5404.29579128545
"7566","galliph01",1934,381,0.07,2476152,0.49,5400.09670892406
"7567","covinch01",1944,116,0.01,2593814.28571429,0.07,5399.6379456228
"7568","brownjo01",1884,150,-0.13,575856,-0.91,5398.94494415521
"7569","browefr01",1924,29,0.37,1977112,2.59,5396.5720201786
"7570","foxjo01",1881,373,-0.61,539781,-4.27,5395.24529946587
"7571","kowalfa01",1935,165,0.04,2526000,0.28,5391.34977503819
"7572","suchdi01",1970,150,-1.46,7569000,-10.22,5389.5337084525
"7573","willipo01",1902,790,1.74,876708,12.18,5388.83929181559
"7574","taylope01",1952,6,-0.08,3186155.55555556,-0.56,5388.0687856863
"7575","eisenja01",1944,1,0.01,2593814.28571429,0.07,5381.04169894222
"7576","suarejo01",2019,243,-1.2,17439058,-8.4,5376.47502234372
"7577","simpsdu01",1953,135,-0.92,4406100,-6.44,5375.58273778189
"7578","dyered01",1923,66,0.35,1928443,2.45,5370.74080897249
"7579","messebu01",1924,75,0.37,1977112,2.59,5363.85801984712
"7580","mckeero01",1944,6,0.01,2593814.28571429,0.07,5362.61973538606
"7581","shielbe01",1925,72,0.33,2026375,2.31,5362.47205653721
"7582","fisheha01",1952,55,-0.36,3963266.66666667,-2.52,5360.18806373723
"7583","vargaro01",1955,74,-1.4,5361666.66666667,-9.8,5354.37124879284
"7584","lovripe01",1963,62,-0.71,5642432,-4.97,5349.34730773143
"7585","gibsono01",1904,819,1.87,974592,13.09,5348.05948970311
"7586","hoagmy01",1939,3,0.08,2730232,0.56,5347.25127430301
"7587","stonedi01",1945,15,0.2,2541428.57142857,1.4,5346.17497648277
"7588","grimsro01",1951,42,-0.05,2953111.11111111,-0.35,5345.3722772122
"7589","steinra01",1923,165,0.34,1928443,2.38,5342.78813148164
"7590","edwarsh01",1934,9,0.06,2476152,0.42,5340.08329871367
"7591","meinkfr01",1884,867,-0.13,575856,-0.91,5339.4505125489
"7592","willite01",1940,6,0.05,2782500,0.35,5335.78951801465
"7593","naktepe01",1939,12,0.09,2730232,0.63,5332.94308116452
"7594","abernbi01",1952,6,-0.09,3186155.55555556,-0.63,5326.25455973733
"7595","bretthe01",1925,52,0.32,2026375,2.24,5325.44596380567
"7596","rogerto01",1918,462,0.65,1682260,4.55,5308.56462070659
"7597","hoersle01",1940,36,0.04,2782500,0.28,5307.22506331269
"7598","fletcva01",1955,36,-0.22,3931888.88888889,-1.54,5305.72082672687
"7599","terwidi01",1932,9,0.12,2377908,0.84,5302.89217054187
"7600","heflira01",1946,44,0.21,2486957.14285714,1.47,5301.16856179851
"7601","zabalad01",1945,130,0.19,2541428.57142857,1.33,5297.3986692031
"7602","diehlge01",1942,11,0,2692328.57142857,0,5296.34848397837
"7603","wilsoro01",1928,10,0.15,2177728,1.05,5292.5681317085
"7604","mossma01",1930,56,0.08,2281600,0.56,5288.80485685323
"7605","torregi01",1940,8,0.04,2782500,0.28,5287.53783182401
"7606","bowlech01",1943,54,0.01,2644114.28571429,0.07,5285.01216467397
"7607","barneju01",1934,1,0.04,2476152,0.28,5282.67404552108
"7608","gickge01",1937,6,0.12,2627148,0.84,5280.50888223316
"7609","andrehu01",1948,9,0.07,2664566.66666667,0.49,5280.01354253237
"7610","schacal01",1919,45,0.36,1733940,2.52,5275.54278925187
"7611","kardopa01",1936,6,0.04,2576332,0.28,5273.89631183264
"7612","strikjo01",1886,45,-0.03,600516,-0.21,5271.9995893022
"7613","stromfl01",1939,39,0.08,2730232,0.56,5270.8244248803
"7614","manniji02",1962,21,-0.45,5388072,-3.15,5269.46669388799
"7615","shochge01",1888,9,0.21,625664,1.47,5268.73108278689
"7616","brownno01",1943,21,0.01,2644114.28571429,0.07,5265.42256669615
"7617","albreed01",1949,15,0.06,2627066.66666667,0.42,5263.45916705142
"7618","knowlto01",1915,302,0.81,1529500,5.67,5257.56612616367
"7619","mahanar01",1940,3,0.03,2782500,0.21,5255.24179037545
"7620","allisma01",1911,79,0.91,1331140,6.37,5254.12219625355
"7621","johnsll01",1934,3,0.03,2476152,0.21,5250.98757755653
"7622","fishech04",1896,479,1.24,727872,8.68,5250.88321213576
"7623","vancujo01",1949,6,-0.04,2903600,-0.28,5249.92911864546
"7624","swaimcy01",1897,552,1.32,741033,9.24,5246.56107969259
"7625","weltedi01",1948,196,0.13,2527922.22222222,0.91,5246.33603892816
"7626","eganji01",1882,300,-0.53,551684,-3.71,5244.3889810147
"7627","baileha01",1899,260,1.54,767697,10.78,5240.3768842793
"7628","malarjo01",1903,759,1.39,925353,9.73,5238.45033341978
"7629","butlech01",1933,3,-0.01,2426788,-0.07,5235.72725208393
"7630","sheare01",1921,96,0.45,1832887,3.15,5234.77712339869
"7631","kolstha01",1963,33,-0.79,5642432,-5.53,5234.3126739582
"7632","scottle02",1945,70,0.18,2541428.57142857,1.26,5233.34920399057
"7633","maliscy01",1934,11,0.03,2476152,0.21,5229.07434408169
"7634","grantge02",1927,224,0.23,2126683,1.61,5228.79571156715
"7635","barthle01",1932,16,0.1,2377908,0.7,5223.55150217326
"7636","stovaje01",1903,171,1.37,925353,9.59,5222.21763070305
"7637","pezzupr01",1936,6,0.03,2576332,0.21,5218.15828919359
"7638","graydo01",1910,717,1.24,1282500,8.68,5217.3603180557
"7639","cramedo01",1938,12,0.05,2678448,0.35,5217.26481380561
"7640","dowseto01",1890,15,0.05,651300,0.35,5214.81933551495
"7641","bevillo01",1942,29,-0.02,2692328.57142857,-0.14,5213.38340615502
"7642","ferrabi01",1935,21,0.01,2526000,0.07,5209.85567477031
"7643","bailesw01",1919,214,0.34,1733940,2.38,5209.67779365176
"7644","mclauju01",1933,26,-0.01,2426788,-0.07,5208.59484065255
"7645","hallma01",1913,495,0.85,1429560,5.95,5207.6920790664
"7646","mcglyst01",1907,1057,1.69,1125873,11.83,5207.64718171161
"7647","bogarjo01",1920,71,0.33,1786000,2.31,5206.84598569877
"7648","staufed01",1925,91,0.24,2026375,1.68,5205.40112228566
"7649","newlima01",1940,18,0.01,2782500,0.07,5204.08795195184
"7650","bigbely01",1921,24,0.44,1832887,3.08,5201.14769759189
"7651","wellsjo01",1944,45,-0.02,2593814.28571429,-0.14,5197.55003195097
"7652","lehrno01",1926,44,0.29,2076232,2.03,5195.28121393381
"7653","harveza01",1900,12,0.28,781200,1.96,5194.54774570139
"7654","lamanfr02",1942,20,-0.02,2692328.57142857,-0.14,5192.55411185903
"7655","driscde01",1880,125,-0.34,528000,-2.38,5188.83119020928
"7656","kleinnu01",1935,38,0.01,2526000,0.07,5187.22569405573
"7657","germale01",1893,456,1.18,689073,8.26,5186.77053609291
"7658","newkifl01",1934,3,0.03,2476152,0.21,5185.99957954151
"7659","anderwa01",1917,116,0.57,1630960,3.99,5184.99887353811
"7660","michajo02",1932,242,0.09,2377908,0.63,5184.83179448902
"7661","fordge02",1936,6,0.02,2576332,0.14,5184.75396086359
"7662","pattiji01",1929,35,0.14,2229367,0.98,5184.38599059621
"7663","schneka01",1922,60,0.28,1880368,1.96,5183.4945508037
"7664","kohlmjo01",1937,39,0.06,2627148,0.42,5182.91470023287
"7665","hodsoge01",1894,222,0.71,701892,4.97,5178.12860226955
"7666","crosbge01",1884,84,-0.14,575856,-0.98,5177.91386528532
"7667","shrevle01",1887,366,0.01,613029,0.07,5174.22758208384
"7668","grossha01",1952,1,-0.13,3186155.55555556,-0.91,5170.38995926316
"7669","cashica01",1912,511,0.8,1380160,5.6,5169.05952735409
"7670","perkojo01",1950,15,0.03,2727833.33333333,0.21,5165.37400220162
"7671","hillda01",1957,7,-0.41,4370750,-2.87,5163.66319825554
"7672","kneisru01",1926,51,0.28,2076232,1.96,5161.96541265326
"7673","libkeal01",1945,13,0.17,2541428.57142857,1.19,5160.93119199655
"7674","winstha01",1933,20,-0.01,2426788,-0.07,5155.50544617719
"7675","griffle01",1946,46,0.19,2486957.14285714,1.33,5152.27635528046
"7676","huntele01",1883,19,-0.17,563709,-1.19,5149.46447332298
"7677","roylu01",1927,59,0.18,2126683,1.26,5142.64420832552
"7678","biemiha01",1925,141,0.21,2026375,1.47,5136.64175505197
"7679","middlji01",1921,365,0.43,1832887,3.01,5135.60043870864
"7680","mastepa01",1941,34,0.07,2738457.14285714,0.49,5134.99300908704
"7681","sullima01",1887,7,0,613029,0,5134.83527324607
"7682","willial02",1937,226,0.05,2627148,0.35,5129.64910500924
"7683","vineyda01",1964,162,-0.89,5902008,-6.23,5127.86783188857
"7684","waltebe01",1930,3,0.05,2281600,0.35,5126.53054564092
"7685","linkfr01",1910,434,1.22,1282500,8.54,5124.52784392822
"7686","gassach01",1945,354,0.14,2541428.57142857,0.98,5123.88953649481
"7687","dorseca01",1940,3,-0.01,2782500,-0.07,5121.4105517574
"7688","yorkle01",1921,422,0.43,1832887,3.01,5118.6695638661
"7689","evansro01",1902,820,1.57,876708,10.99,5116.65701851802
"7690","liebhgl02",1938,9,0.03,2678448,0.21,5115.28351516348
"7691","speerfl01",1943,3,-0.03,2644114.28571429,-0.21,5112.18577625508
"7692","reedebi01",1949,101,-0.09,2903600,-0.63,5111.69290745423
"7693","georgle01",1918,163,0.53,1682260,3.71,5111.09843233295
"7694","engeljo01",1914,373,0.69,1479340,4.83,5102.38979097612
"7695","stokear01",1925,73,0.21,2026375,1.47,5100.6888395767
"7696","coxge01",1928,267,0.1,2177728,0.7,5100.22651347258
"7697","archefr01",1936,110,-0.01,2576332,-0.07,5099.42045273456
"7698","walshau02",1927,30,0.17,2126683,1.19,5098.80323912289
"7699","nekolbo01",1929,56,0.09,2229367,0.63,5094.24730208847
"7700","mclelwa01",1952,8,-0.14,3186155.55555556,-0.98,5093.42017467291
"7701","webbbi02",1943,3,-0.03,2644114.28571429,-0.21,5092.48041511668
"7702","sloatle01",1949,27,-0.09,2903600,-0.63,5088.38509440929
"7703","brownwa01",1947,138,0.18,2430400,1.26,5087.33261673149
"7704","bowlegr01",1931,106,0.05,2329512,0.35,5086.16990964435
"7705","johnsra01",1914,301,0.69,1479340,4.83,5085.28063552382
"7706","osterbi01",1954,47,-0.4,3675544.44444444,-2.8,5084.8598801917
"7707","jonesde01",1917,231,0.5,1630960,3.5,5080.52491098454
"7708","curribi01",1955,13,-0.29,3931888.88888889,-2.03,5078.2636195834
"7709","inksbe01",1891,289,0.08,663777,0.56,5070.34938148818
"7710","greenha02",1935,3,-0.01,2526000,-0.07,5070.27456660172
"7711","schmicr01",1892,142,1.04,676368,7.28,5066.51277729407
"7712","swigaoa01",1940,67,-0.02,2782500,-0.14,5065.16605800896
"7713","katzbo01",1944,55,-0.07,2593814.28571429,-0.49,5061.11007609305
"7714","kellyre02",1923,21,0.25,1928443,1.75,5060.9698512471
"7715","hilsech01",1883,78,-0.19,563709,-1.33,5059.619327852
"7716","winnge01",1922,101,0.26,1880368,1.82,5059.0801362971
"7717","walkero01",1921,512,0.41,1832887,2.87,5055.32193292644
"7718","nelsolu01",1919,73,0.23,1733940,1.61,5055.24152673201
"7719","winteje01",1920,139,0.26,1786000,1.82,5054.13123120429
"7720","osborwa01",1935,4,-0.01,2526000,-0.07,5047.40916755277
"7721","bertrle01",1936,6,-0.02,2576332,-0.14,5047.24189251174
"7722","estraos01",1929,3,0.08,2229367,0.56,5045.32570029103
"7723","mikloha01",1944,21,-0.07,2593814.28571429,-0.49,5042.61967946915
"7724","landrjo01",1952,114,-0.46,3963266.66666667,-3.22,5034.89685901804
"7725","crockcl01",1944,10,-0.09,2593814.28571429,-0.63,5033.15223531086
"7726","slaytst01",1928,21,0.09,2177728,0.63,5031.4871523045
"7727","yochira01",1949,7,-0.11,2903600,-0.77,5030.56750768106
"7728","fonsele01",1932,3,0.04,2377908,0.28,5029.13018969779
"7729","montere01",1938,66,0.01,2678448,0.07,5027.8893766802
"7730","lyonshe01",1941,4,0.06,2738457.14285714,0.42,5022.78272348492
"7731","joneshe02",1890,93,-0.01,651300,-0.07,5022.59216431598
"7732","gumbebi01",1892,119,1.01,676368,7.07,5021.36389832901
"7733","martyjo01",1939,12,0.05,2730232,0.35,5014.76833789557
"7734","frankja01",1944,6,-0.09,2593814.28571429,-0.63,5014.23272659275
"7735","comstra01",1918,246,0.44,1682260,3.08,5007.6973705604
"7736","olsonte01",1938,21,0.01,2678448,0.07,5006.69708594388
"7737","pierswi01",1919,23,0.22,1733940,1.54,5005.93101145167
"7738","moorete01",1939,3,0.05,2730232,0.35,4995.51981561976
"7739","spansbi01",1964,196,-1.18,5902008,-8.26,4994.75253846529
"7740","willial01",1928,6,0.08,2177728,0.56,4992.53137732834
"7741","doziebu01",1947,14,0.16,2430400,1.12,4991.0378867656
"7742","blumecl01",1923,72,0.19,1928443,1.33,4989.88031835637
"7743","pottedy01",1938,6,0.01,2678448,0.07,4985.7537737972
"7744","burnsdi01",1885,9,-0.09,588125,-0.63,4985.10648959126
"7745","johnsjo03",1944,80,-0.09,2593814.28571429,-0.63,4976.97853846978
"7746","metivde01",1924,229,0.28,1977112,1.96,4975.84160830374
"7747","piechal01",1941,3,0.04,2738457.14285714,0.28,4975.4474242471
"7748","nichotr01",1880,53,-0.37,528000,-2.59,4975.08540672663
"7749","foremha01",1926,23,0.2,2076232,1.4,4973.65348336635
"7750","lambeot01",1916,222,0.51,1580040,3.57,4972.32087947117
"7751","reisldo01",1910,573,1.16,1282500,8.12,4970.44896571924
"7752","pomorjo01",1934,5,-0.02,2476152,-0.14,4967.19622334985
"7753","hughemi01",1890,199,-0.02,651300,-0.14,4958.14996775151
"7754","hollamu01",1926,20,0.2,2076232,1.4,4954.5026288609
"7755","mcculph01",1942,9,-0.08,2692328.57142857,-0.56,4948.88227561982
"7756","rettiot01",1922,55,0.24,1880368,1.68,4948.68434851004
"7757","harmabi01",1941,39,0.03,2738457.14285714,0.21,4947.63187694669
"7758","craghho01",1933,52,-0.03,2426788,-0.21,4943.65894384208
"7759","heiseji01",1957,57,-0.58,4370750,-4.06,4943.35313758857
"7760","thompha01",1919,166,0.21,1733940,1.47,4942.75422511303
"7761","wrighji01",1927,36,0.14,2126683,0.98,4940.03287475753
"7762","gelbech01",1940,12,-0.08,2782500,-0.56,4939.00125597869
"7763","gillebo01",1948,216,0.05,2527922.22222222,0.35,4933.95870625768
"7764","donneed01",1911,110,0.78,1331140,5.46,4933.12115909114
"7765","stricbi01",1937,64,0,2627148,0,4928.58896099851
"7766","flohrmo01",1934,92,-0.03,2476152,-0.21,4928.21601573677
"7767","lewisbe01",1924,54,0.26,1977112,1.82,4926.96370176063
"7768","brownji01",1884,27,-0.17,575856,-1.19,4922.98190479427
"7769","kuczybe01",1943,74,-0.07,2644114.28571429,-0.49,4920.26009729552
"7770","grother02",1949,15,-0.03,2627066.66666667,-0.21,4914.24454270302
"7771","riplewa01",1935,12,-0.05,2526000,-0.35,4910.9686658663
"7772","childha01",1930,30,-0.01,2281600,-0.07,4908.98343919303
"7773","cookea01",1941,6,0.02,2738457.14285714,0.14,4907.5152747222
"7774","madisda01",1950,9,-0.01,2727833.33333333,-0.07,4906.93214414162
"7775","harrihe01",1936,21,-0.07,2576332,-0.49,4903.76456357507
"7776","brownst01",1894,149,0.53,701892,3.71,4902.4988121611
"7777","mclaupa01",1937,98,-0.01,2627148,-0.07,4897.6244848699
"7778","sayloph01",1891,9,0.02,663777,0.14,4894.37403823951
"7779","powelbi01",1910,225,1.05,1282500,7.35,4890.49321265318
"7780","rothrja01",1928,3,0.06,2177728,0.42,4888.93263996813
"7781","carneed01",1944,6,-0.1,2593814.28571429,-0.7,4888.51790181372
"7782","hendebi01",1930,24,-0.01,2281600,-0.07,4887.75492867296
"7783","coleed01",1938,266,-0.01,2678448,-0.07,4884.2258502834
"7784","seatsto01",1945,365,0.1,2541428.57142857,0.7,4883.97862427384
"7785","copelma01",1935,2,-0.06,2526000,-0.42,4883.71033950414
"7786","francra01",1922,676,0.22,1880368,1.54,4882.48962910937
"7787","mussepa01",1912,62,0.51,1380160,3.57,4881.38907976778
"7788","dunlafr01",1887,6,-0.04,613029,-0.28,4880.70378165048
"7789","herrito01",1954,85,-0.56,3675544.44444444,-3.92,4878.31784220495
"7790","zamloca01",1913,209,0.66,1429560,4.62,4877.73369470755
"7791","dolanjo01",1890,54,-0.03,651300,-0.21,4877.72328583327
"7792","pippeco01",1940,64,-0.08,2782500,-0.56,4877.60308867275
"7793","stockot01",1894,352,0.53,701892,3.71,4877.34573874056
"7794","koenima01",1931,21,0.01,2329512,0.07,4871.94543267017
"7795","mulrofr01",1930,9,-0.01,2281600,-0.07,4866.77989373645
"7796","hulihha01",1922,120,0.22,1880368,1.54,4865.37469172134
"7797","blackle01",1929,1,0.02,2229367,0.14,4864.01650906683
"7798","tennaji01",1929,3,0.03,2229367,0.21,4859.8880657208
"7799","knighlo01",1885,12,-0.12,588125,-0.84,4859.81675391048
"7800","naborja01",1916,638,0.48,1580040,3.36,4857.99925866388
"7801","steenmi01",1926,115,0.16,2076232,1.12,4856.61734865523
"7802","crabbro01",1912,156,0.49,1380160,3.43,4853.3776960077
"7803","stultge01",1894,27,0.53,701892,3.71,4852.52994227518
"7804","campbjo01",1933,3,-0.04,2426788,-0.28,4844.66716650553
"7805","bradsjo01",1929,12,0.02,2229367,0.14,4844.64581118584
"7806","eibelha01",1920,31,0.2,1786000,1.4,4843.5087356434
"7807","lamlifr01",1915,57,0.65,1529500,4.55,4840.91744155975
"7808","marshcu01",1948,3,0.04,2527922.22222222,0.28,4839.7238857216
"7809","connojo02",1885,27,-0.13,588125,-0.91,4839.5569416932
"7810","romanji01",1950,19,-0.15,3147500,-1.05,4829.38178231538
"7811","knellph01",1892,750,0.96,676368,6.72,4829.25663860053
"7812","mcnaugo01",1932,63,0,2377908,0,4829.05657087711
"7813","shepabe01",1945,16,0.09,2541428.57142857,0.63,4828.85113719469
"7814","kellyge01",1917,15,0.33,1630960,2.31,4825.28058561707
"7815","cunnige01",1916,451,0.47,1580040,3.29,4819.43171527873
"7816","barrbo02",1935,7,-0.08,2526000,-0.56,4814.44823054464
"7817","moharge01",1920,108,0.19,1786000,1.33,4811.72882236974
"7818","dornegu01",1907,814,1.37,1125873,9.59,4811.31438221002
"7819","markedu01",1951,64,-0.16,2953111.11111111,-1.12,4810.45846476476
"7820","lowebo01",1891,3,-0.02,663777,-0.14,4810.06107904213
"7821","niemeja01",1943,9,-0.08,2644114.28571429,-0.56,4805.24630100766
"7822","bradyji01",1956,19,-0.88,4196000,-6.16,4804.58573195398
"7823","reninji01",1938,70,-0.02,2678448,-0.14,4804.05885792195
"7824","spadebo01",1909,294,0.95,1229697,6.65,4798.52247211577
"7825","bilbrji01",1949,3,-0.06,2627066.66666667,-0.42,4795.69207970039
"7826","westhi01",1911,197,0.71,1331140,4.97,4791.7343234222
"7827","bushefr01",1930,90,-0.02,2281600,-0.14,4791.20098922085
"7828","lamanfr01",1935,11,-0.08,2526000,-0.56,4790.90085656407
"7829","poindje01",1939,91,0.02,2730232,0.14,4790.07022999934
"7830","mcgiljo01",1944,3,-0.11,2593814.28571429,-0.77,4785.06464813264
"7831","fillema01",1934,1,-0.09,2476152,-0.63,4784.46265170112
"7832","peterji01",1933,272,-0.06,2426788,-0.42,4781.03630728913
"7833","murchti01",1920,15,0.19,1786000,1.33,4780.18862693474
"7834","bresnro01",1897,123,0.98,741033,6.86,4779.51671642701
"7835","lipscni01",1937,29,-0.05,2627148,-0.35,4774.80684242164
"7836","grodzjo01",1941,40,0,2738457.14285714,0,4774.48614555512
"7837","sullile01",1939,38,0.02,2730232,0.14,4770.71420930708
"7838","evansbi01",1916,189,0.45,1580040,3.15,4770.69565930089
"7839","morribi01",1915,60,0.62,1529500,4.34,4767.54985542189
"7840","graych02",1899,212,1.23,767697,8.61,4766.26781104823
"7841","matuzha01",1934,72,-0.08,2476152,-0.56,4765.04541394263
